,timestamp,x,y,z
45,1565109935297,0.1037750244140625,-0.9916839599609376,-0.086334228515625
46,1565109935397,0.039093017578125,-1.0227813720703125,-0.0930633544921875
47,1565109935497,0.068359375,-1.001739501953125,-0.087493896484375
48,1565109935598,0.0657501220703125,-1.0012359619140625,-0.07275390625
49,1565109935698,0.05401611328125,-1.0035400390625,-0.0740814208984375
50,1565109935798,0.0303192138671875,-1.007049560546875,-0.06787109375
51,1565109935898,0.0526123046875,-1.008575439453125,-0.0086212158203125
52,1565109935999,0.079437255859375,-1.0037841796875,-0.0029449462890625
53,1565109936099,0.0375823974609375,-0.998382568359375,0.0193328857421875
54,1565109936199,-0.0064239501953125,-1.0009307861328125,0.0422515869140625
55,1565109936299,-0.02716064453125,-0.981842041015625,0.099853515625
56,1565109936400,-0.0707855224609375,-1.0001983642578125,0.0608062744140625
57,1565109936500,-0.052764892578125,-0.9975433349609376,0.132354736328125
58,1565109936600,-0.04290771484375,-0.9980926513671876,0.1379852294921875
59,1565109936700,-0.0230560302734375,-1.0020599365234375,0.129302978515625
60,1565109936800,-0.0153961181640625,-0.9854888916015624,0.099639892578125
61,1565109936901,-0.0207672119140625,-1.0041351318359375,0.1327667236328125
62,1565109937001,-0.0246124267578125,-0.996490478515625,0.105621337890625
63,1565109937101,-0.0205535888671875,-0.9997406005859376,0.12078857421875
64,1565109937201,-0.030487060546875,-0.978973388671875,0.153350830078125
65,1565109937302,-0.0638275146484375,-0.99420166015625,0.12188720703125
66,1565109937402,-0.0261993408203125,-1.0091705322265625,0.1778564453125
67,1565109937502,0.048126220703125,-1.02899169921875,0.24761962890625
68,1565109937602,-0.0229339599609375,-1.0745086669921875,0.3654632568359375
69,1565109937703,0.086456298828125,-0.8279571533203125,0.2427825927734375
70,1565109937803,0.0991973876953125,-0.774627685546875,0.2422637939453125
71,1565109937903,0.014495849609375,-0.865692138671875,0.2496337890625
72,1565109938003,0.0320281982421875,-1.4987945556640625,0.52191162109375
73,1565109938103,0.032440185546875,-0.9703369140625,0.241424560546875
74,1565109938204,0.10577392578125,-0.911651611328125,0.26141357421875
75,1565109938304,0.0343017578125,-0.9750823974609376,0.3284759521484375
76,1565109938404,0.0859375,-0.9611663818359376,0.276763916015625
77,1565109938504,0.0063629150390625,-0.9974365234375,0.0530548095703125
78,1565109938605,-0.0937652587890625,-0.9882354736328124,0.04583740234375
79,1565109938705,0.1385040283203125,-1.013092041015625,0.0156707763671875
80,1565109938805,0.206390380859375,-1.0096588134765625,0.00201416015625
81,1565109938905,0.0785064697265625,-0.9992523193359376,-0.0216827392578125
82,1565109939006,0.0860137939453125,-1.00384521484375,0.0258026123046875
83,1565109939106,0.2125244140625,-0.9763641357421876,0.0749969482421875
84,1565109939206,0.3199310302734375,-0.9991607666015624,0.070587158203125
85,1565109939306,0.044952392578125,-1.1308746337890625,0.036712646484375
86,1565109939406,0.0277862548828125,-1.0561370849609375,0.206298828125
87,1565109939507,-0.10223388671875,-0.9421539306640624,0.1766510009765625
88,1565109939607,0.2438507080078125,-0.9506072998046876,0.3332366943359375
89,1565109939707,0.1489410400390625,-0.6951904296875,0.2886962890625
90,1565109939807,0.10870361328125,-0.8531341552734375,0.4780426025390625
91,1565109939908,0.611083984375,-1.3198089599609375,0.0485992431640625
92,1565109940008,0.1275787353515625,-1.1127777099609375,-0.192474365234375
93,1565109940108,0.154510498046875,-0.8434600830078125,0.0105438232421875
94,1565109940208,0.334381103515625,-0.9600067138671876,0.0245819091796875
95,1565109940308,-0.0630340576171875,-0.952178955078125,0.062042236328125
96,1565109940409,0.2339935302734375,-0.9579315185546876,0.0388336181640625
97,1565109940509,0.245574951171875,-0.982086181640625,-0.0619659423828125
98,1565109940609,0.3235626220703125,-1.1904144287109375,0.1959991455078125
99,1565109940709,0.0226593017578125,-1.333984375,0.107147216796875
100,1565109940810,0.0762939453125,-1.1171112060546875,0.2863616943359375
101,1565109940910,-0.0694732666015625,-0.887451171875,0.1952972412109375
102,1565109941010,-0.0135345458984375,-0.6529998779296875,0.2930908203125
103,1565109941110,0.3168487548828125,-0.870635986328125,0.614105224609375
104,1565109941211,-0.011993408203125,-0.8362274169921875,0.4699249267578125
105,1565109941311,-0.300018310546875,-0.7419586181640625,0.1952362060546875
106,1565109941411,-0.2304840087890625,-0.4427490234375,0.21173095703125
107,1565109941511,0.5115814208984375,-1.2637786865234375,0.2118988037109375
108,1565109941611,0.18072509765625,-1.018218994140625,0.1466217041015625
109,1565109941712,0.0830841064453125,-1.024139404296875,0.09051513671875
110,1565109941812,0.1137542724609375,-1.02020263671875,0.040435791015625
111,1565109941912,0.10015869140625,-0.971038818359375,0.0523529052734375
112,1565109942012,0.139892578125,-0.993743896484375,0.0167388916015625
113,1565109942113,0.1578369140625,-0.96661376953125,0.0004119873046875
114,1565109942213,0.17315673828125,-1.03936767578125,0.0884552001953125
115,1565109942313,0.329254150390625,-1.408538818359375,0.0303497314453125
116,1565109942413,0.229278564453125,-1.1466827392578125,0.0775909423828125
117,1565109942514,0.4027557373046875,-1.00634765625,-0.1983184814453125
118,1565109942614,0.1458892822265625,-0.9244537353515624,-0.0073699951171875
119,1565109942714,0.0610809326171875,-0.8470916748046875,0.2228240966796875
120,1565109942814,0.03997802734375,-0.8514404296875,0.50726318359375
121,1565109942914,0.4445037841796875,-0.93243408203125,0.3667449951171875
122,1565109943015,-0.124481201171875,-0.815582275390625,-0.0740509033203125
123,1565109943115,-0.83331298828125,-0.611968994140625,0.6395721435546875
124,1565109943215,0.82440185546875,-1.4435882568359375,-0.021942138671875
125,1565109943315,-0.00335693359375,-0.969696044921875,0.0288238525390625
126,1565109943416,0.05517578125,-0.93853759765625,0.0442047119140625
127,1565109943516,0.3228759765625,-0.983551025390625,0.035552978515625
128,1565109943616,0.3885650634765625,-0.944183349609375,-0.152130126953125
129,1565109943716,0.1594085693359375,-1.09600830078125,0.132720947265625
130,1565109943817,0.14984130859375,-1.312164306640625,0.3211517333984375
131,1565109943917,-0.449951171875,-1.1329193115234375,-0.0270538330078125
132,1565109944017,0.2546234130859375,-0.7476043701171875,-0.026092529296875
133,1565109944117,-0.0271453857421875,-0.55712890625,0.3042449951171875
134,1565109944217,0.2516326904296875,-0.9022369384765624,0.4156036376953125
135,1565109944318,0.231903076171875,-0.9697113037109376,0.57635498046875
136,1565109944418,-0.02252197265625,-1.067779541015625,-0.3675994873046875
137,1565109944518,-0.7829132080078125,-0.6411590576171875,-0.065032958984375
138,1565109944618,0.890350341796875,-1.127716064453125,0.01416015625
139,1565109944719,-0.02960205078125,-0.951690673828125,-0.128326416015625
140,1565109944819,0.2309112548828125,-0.9676971435546876,-0.0745697021484375
141,1565109944919,0.359466552734375,-0.973236083984375,0.10906982421875
142,1565109945019,0.0970001220703125,-1.0989990234375,-0.0187530517578125
143,1565109945119,0.290435791015625,-1.083404541015625,0.1411285400390625
144,1565109945220,-0.2652435302734375,-1.5131988525390625,0.1893157958984375
145,1565109945320,0.1117706298828125,-0.9822845458984376,0.3239898681640625
146,1565109945420,0.13848876953125,-0.5546417236328125,0.1860504150390625
147,1565109945520,-0.024078369140625,-0.420501708984375,0.1736297607421875
148,1565109945621,0.5897674560546875,-2.062118530273437,1.3861083984375
149,1565109945721,-0.3563385009765625,-1.261474609375,-0.2661895751953125
150,1565109945821,-0.83245849609375,-0.669830322265625,0.60650634765625
151,1565109945921,0.9901885986328124,-1.3466033935546875,-0.0182952880859375
152,1565109946022,-0.043243408203125,-0.8933258056640625,-0.1493377685546875
153,1565109946122,0.0838775634765625,-0.9507293701171876,-0.048095703125
154,1565109946222,0.53509521484375,-1.0150146484375,0.1638031005859375
155,1565109946322,-0.1143646240234375,-1.242584228515625,0.2917327880859375
156,1565109946422,0.4680328369140625,-1.04339599609375,0.0658111572265625
157,1565109946523,-0.3285064697265625,-1.6973114013671875,-0.80877685546875
158,1565109946623,0.2511138916015625,-0.881103515625,0.0375213623046875
159,1565109946723,-0.0682525634765625,-0.3753509521484375,0.0583648681640625
160,1565109946823,-0.0212860107421875,-0.542510986328125,0.162811279296875
161,1565109946924,0.4471893310546875,-1.19818115234375,0.9292449951171876
162,1565109947024,-0.225067138671875,-1.7530670166015625,0.0363311767578125
163,1565109947124,-0.7207183837890625,-0.61370849609375,-0.73583984375
164,1565109947224,0.9600982666015624,-0.8522796630859375,0.28277587890625
165,1565109947325,-0.012939453125,-0.855560302734375,0.0012054443359375
166,1565109947425,0.123321533203125,-0.8802642822265625,0.26806640625
167,1565109947525,0.6682281494140625,-1.09423828125,0.0326080322265625
168,1565109947625,0.3997039794921875,-1.0562744140625,0.1222076416015625
169,1565109947725,-0.2460479736328125,-1.694854736328125,-0.4942779541015625
170,1565109947826,0.2920989990234375,-0.9428558349609376,0.126953125
171,1565109947926,0.101837158203125,-0.50579833984375,0.0348663330078125
172,1565109948026,-0.1722869873046875,-0.324737548828125,0.004852294921875
173,1565109948126,0.6012725830078125,-1.9164276123046875,1.304931640625
174,1565109948227,-0.296844482421875,-2.098846435546875,0.7967376708984375
175,1565109948327,-0.44036865234375,-0.68157958984375,-0.5538177490234375
176,1565109948427,0.3291168212890625,-0.80120849609375,0.251617431640625
177,1565109948527,-0.0349578857421875,-0.84405517578125,0.0973052978515625
178,1565109948627,0.2771148681640625,-0.9186553955078124,0.2095947265625
179,1565109948728,0.3928985595703125,-1.25341796875,0.172607421875
180,1565109948828,0.463653564453125,-1.0579376220703125,0.1692657470703125
181,1565109948928,-0.3596954345703125,-1.9031829833984373,-0.7021484375
182,1565109949028,0.39398193359375,-0.8235321044921875,-0.0485687255859375
183,1565109949129,-0.0368804931640625,-0.43267822265625,0.0724334716796875
184,1565109949229,-0.1928863525390625,-0.4806671142578125,-0.0204315185546875
185,1565109949329,0.49560546875,-0.42474365234375,0.580352783203125
186,1565109949429,0.2386474609375,-2.7054443359375,2.46514892578125
187,1565109949530,-0.3516998291015625,-0.7385406494140625,-0.485076904296875
188,1565109949630,0.1640472412109375,-0.73773193359375,0.2398834228515625
189,1565109949730,0.1080322265625,-0.903289794921875,-0.003326416015625
190,1565109949830,0.4678802490234375,-1.06195068359375,0.0939178466796875
191,1565109949930,0.031402587890625,-1.330810546875,0.201873779296875
192,1565109950031,0.3145904541015625,-1.128570556640625,0.32635498046875
193,1565109950131,-0.23431396484375,-1.366973876953125,0.202728271484375
194,1565109950231,0.1926116943359375,-0.831756591796875,-0.113250732421875
195,1565109950331,-0.2134857177734375,-0.2697601318359375,0.02069091796875
196,1565109950432,0.1136932373046875,-1.1635589599609375,0.344879150390625
197,1565109950532,-0.0188140869140625,0.056304931640625,0.0894927978515625
198,1565109950632,0.4301910400390625,-0.3099365234375,0.1615753173828125
199,1565109950732,0.16644287109375,-1.58642578125,-0.10400390625
200,1565109950833,-0.1245880126953125,-0.756103515625,-0.0606536865234375
201,1565109950933,0.0271759033203125,-0.9517364501953124,-0.0258026123046875
202,1565109951033,0.650665283203125,-1.0111083984375,-0.44329833984375
203,1565109951133,0.212890625,-1.2954559326171875,-0.102691650390625
204,1565109951233,0.1058197021484375,-1.3669281005859375,0.235443115234375
205,1565109951334,0.008087158203125,-1.2488555908203125,0.530914306640625
206,1565109951434,0.215911865234375,-0.62274169921875,0.06634521484375
207,1565109951534,-0.150299072265625,-0.11029052734375,-0.0483245849609375
208,1565109951634,0.946563720703125,-3.0501251220703125,2.151596069335937
209,1565109951735,-0.80157470703125,-1.1582489013671875,-0.438751220703125
210,1565109951835,-1.069488525390625,-0.65167236328125,-0.9591217041015624
211,1565109951935,1.6918487548828125,-1.553497314453125,0.04144287109375
212,1565109952035,-0.0309600830078125,-0.854888916015625,-0.074676513671875
213,1565109952136,0.1943206787109375,-0.9637603759765624,0.4014739990234375
214,1565109952236,0.7214202880859375,-1.0136260986328125,0.1418304443359375
215,1565109952336,0.635223388671875,-1.0478668212890625,0.0311737060546875
216,1565109952436,-0.407989501953125,-1.655853271484375,-0.6607513427734375
217,1565109952536,0.4440460205078125,-0.805328369140625,-0.0575103759765625
218,1565109952637,-0.1275482177734375,-0.3893890380859375,0.0160980224609375
219,1565109952737,-0.063690185546875,-0.6251373291015625,0.195220947265625
220,1565109952837,0.2201690673828125,-0.5832061767578125,0.6475677490234375
221,1565109952937,1.186492919921875,-2.4374542236328125,0.48138427734375
222,1565109953038,-0.2778167724609375,-0.9884033203125,-0.3270263671875
223,1565109953138,0.2060546875,-0.632415771484375,-0.0462799072265625
224,1565109953238,0.1054229736328125,-0.8352203369140625,-0.1034393310546875
225,1565109953338,0.481475830078125,-1.1007843017578125,-0.009521484375
226,1565109953439,0.322845458984375,-1.3094635009765625,0.2800750732421875
227,1565109953539,0.195770263671875,-1.181243896484375,0.526336669921875
228,1565109953639,0.006805419921875,-1.422821044921875,0.585052490234375
229,1565109953739,0.324798583984375,-0.7332305908203125,-0.1030120849609375
230,1565109953839,-0.2064056396484375,-0.164031982421875,-0.04876708984375
231,1565109953940,0.3460845947265625,-1.5328826904296875,0.9491119384765624
232,1565109954040,-0.0402984619140625,-0.1364593505859375,-0.283233642578125
233,1565109954140,-0.038665771484375,-0.255401611328125,1.5019073486328125
234,1565109954240,0.507904052734375,-1.6115875244140625,-0.0945281982421875
235,1565109954341,-0.1224365234375,-0.80181884765625,-0.15692138671875
236,1565109954441,-0.0305023193359375,-0.894561767578125,-0.014556884765625
237,1565109954541,0.7247772216796875,-0.9650726318359376,-0.3675537109375
238,1565109954641,0.400482177734375,-1.2143707275390625,-0.2133026123046875
239,1565109954742,-0.08843994140625,-1.533660888671875,0.2265472412109375
240,1565109954842,0.1921234130859375,-1.1430816650390625,0.467010498046875
241,1565109954942,0.16192626953125,-0.635955810546875,-0.011077880859375
242,1565109955042,-0.0544281005859375,-0.21075439453125,0.0114593505859375
243,1565109955142,0.620819091796875,-2.39129638671875,1.6996002197265625
244,1565109955243,-0.1539154052734375,-0.274932861328125,-0.2075958251953125
245,1565109955343,0.192291259765625,-0.372406005859375,0.5648040771484375
246,1565109955443,0.469482421875,-1.6683807373046875,-0.1444549560546875
247,1565109955543,-0.1104278564453125,-0.7842864990234375,-0.2126922607421875
248,1565109955644,0.0201873779296875,-0.890228271484375,-0.036224365234375
249,1565109955744,0.7485198974609375,-0.9849700927734376,-0.36566162109375
250,1565109955844,0.45159912109375,-1.1403350830078125,-0.1499176025390625
251,1565109955944,0.0626373291015625,-1.516998291015625,0.1401214599609375
252,1565109956044,0.0705413818359375,-1.3004608154296875,0.44677734375
253,1565109956145,0.2653350830078125,-0.718292236328125,0.03533935546875
254,1565109956245,-0.2996978759765625,-0.1924285888671875,-0.010772705078125
255,1565109956345,1.10723876953125,-2.30078125,1.43304443359375
256,1565109956445,-0.1802520751953125,-0.362579345703125,-0.5592193603515625
257,1565109956546,0.0852813720703125,-0.2890777587890625,0.630096435546875
258,1565109956646,0.4290924072265625,-1.667724609375,-0.2030487060546875
259,1565109956746,-0.2099609375,-0.8300323486328125,-0.2418365478515625
260,1565109956846,0.0373687744140625,-0.94720458984375,0.0052032470703125
261,1565109956947,0.7579498291015625,-0.952880859375,-0.36077880859375
262,1565109957047,0.382232666015625,-1.216033935546875,-0.115875244140625
263,1565109957147,0.1068267822265625,-1.4332733154296875,0.2320556640625
264,1565109957247,0.0484619140625,-1.1746978759765625,0.4007110595703125
265,1565109957347,0.2703094482421875,-0.662017822265625,0.0254974365234375
266,1565109957448,-0.2615509033203125,-0.21905517578125,-0.0357666015625
267,1565109957548,1.2657623291015625,-2.4438629150390625,1.537200927734375
268,1565109957648,-0.462554931640625,-1.297454833984375,-0.45538330078125
269,1565109957748,-0.841796875,-0.6725006103515625,-1.06329345703125
270,1565109957849,1.4845123291015625,-1.463775634765625,-0.0711822509765625
271,1565109957949,-0.11761474609375,-0.8517608642578125,-0.215118408203125
272,1565109958049,0.1058502197265625,-0.910186767578125,0.155364990234375
273,1565109958149,0.744384765625,-0.988006591796875,-0.0149993896484375
274,1565109958250,0.52386474609375,-0.933685302734375,0.0927276611328125
275,1565109958350,-0.378448486328125,-1.8916168212890625,-0.7608489990234375
276,1565109958450,0.255218505859375,-0.8459014892578125,0.0709686279296875
277,1565109958550,0.0247344970703125,-0.4677581787109375,0.0527191162109375
278,1565109958650,-0.1267547607421875,-0.43414306640625,0.054901123046875
279,1565109958751,0.4774017333984375,-0.6464080810546875,0.6914825439453125
280,1565109958851,1.191070556640625,-0.9279937744140624,-1.2862548828125
281,1565109958951,-0.0207366943359375,-1.2611083984375,-0.2208709716796875
282,1565109959051,-0.000335693359375,-0.6993408203125,-0.0671844482421875
283,1565109959152,0.068756103515625,-0.9483184814453124,-0.1071014404296875
284,1565109959252,0.505035400390625,-1.03985595703125,-0.22772216796875
285,1565109959352,0.200286865234375,-1.260406494140625,0.0504608154296875
286,1565109959452,0.3251800537109375,-1.2521820068359375,0.2640533447265625
287,1565109959553,-0.0177459716796875,-1.313995361328125,0.517425537109375
288,1565109959653,0.27630615234375,-0.6624755859375,-0.0860748291015625
289,1565109959753,-0.185882568359375,-0.2649383544921875,-0.039947509765625
290,1565109959853,0.3730621337890625,-1.681549072265625,0.9992218017578124
291,1565109959953,-0.16143798828125,-0.49395751953125,-0.311309814453125
292,1565109960054,-0.3868560791015625,-0.40020751953125,0.658966064453125
293,1565109960154,0.874053955078125,-1.838470458984375,-0.301971435546875
294,1565109960254,-0.0782470703125,-0.7979583740234375,-0.297882080078125
295,1565109960354,0.11981201171875,-0.911895751953125,0.1285858154296875
296,1565109960455,0.75213623046875,-0.9221343994140624,-0.2360076904296875
297,1565109960555,0.646514892578125,-0.9347686767578124,0.0046539306640625
298,1565109960655,-0.4243927001953125,-2.166122436523437,-0.446868896484375
299,1565109960755,0.32958984375,-1.005035400390625,0.09381103515625
300,1565109960856,0.1244354248046875,-0.611328125,-0.0111236572265625
301,1565109960956,-0.2245941162109375,-0.2181549072265625,-0.0584259033203125
302,1565109961056,1.1577911376953125,-2.2412261962890625,1.4385833740234375
303,1565109961156,-0.2587127685546875,-2.1178741455078125,0.0817108154296875
304,1565109961256,-0.6372528076171875,-0.78289794921875,-0.77069091796875
305,1565109961357,1.2027130126953125,-0.792449951171875,-0.0089569091796875
306,1565109961457,-0.07537841796875,-0.857696533203125,-0.035369873046875
307,1565109961557,0.4392852783203125,-0.990234375,0.28753662109375
308,1565109961657,0.394012451171875,-1.1876220703125,0.372161865234375
309,1565109961758,0.4307403564453125,-1.1839752197265625,0.1359100341796875
310,1565109961858,-0.3524017333984375,-1.6676483154296875,-0.530548095703125
311,1565109961958,0.425872802734375,-0.9264373779296876,-0.11181640625
312,1565109962058,-0.2497406005859375,-0.2685089111328125,-0.0108489990234375
313,1565109962158,0.0695953369140625,-0.6404876708984375,0.26239013671875
314,1565109962259,0.1959381103515625,0.12200927734375,0.240692138671875
315,1565109962359,0.5964813232421875,-0.520965576171875,1.36712646484375
316,1565109962459,0.2480316162109375,-1.56939697265625,-0.0453948974609375
317,1565109962559,0.001007080078125,-0.724700927734375,-0.0268402099609375
318,1565109962660,0.0998382568359375,-0.9206085205078124,0.0035858154296875
319,1565109962760,0.7501983642578125,-0.9794921875,-0.4361724853515625
320,1565109962860,0.1779022216796875,-1.29095458984375,-0.0959014892578125
321,1565109962960,0.2171478271484375,-1.3455657958984375,0.2698211669921875
322,1565109963061,0.1002197265625,-1.3609161376953125,0.56634521484375
323,1565109963161,0.269378662109375,-0.65960693359375,-0.0412445068359375
324,1565109963261,-0.250885009765625,-0.1176910400390625,-0.0612945556640625
325,1565109963361,1.3731231689453125,-2.853256225585937,1.767730712890625
326,1565109963461,-0.403656005859375,-0.9449615478515624,-0.6887359619140625
327,1565109963562,-0.7612762451171875,-0.7398681640625,-0.822479248046875
328,1565109963662,1.3327178955078125,-1.68701171875,-0.2345428466796875
329,1565109963762,-0.146270751953125,-0.8844451904296875,-0.2137298583984375
330,1565109963862,0.0571441650390625,-0.9764251708984376,0.221282958984375
331,1565109963963,0.875701904296875,-0.94287109375,-0.0962066650390625
332,1565109964063,0.5782012939453125,-0.9593963623046876,0.1375732421875
333,1565109964163,-0.4388580322265625,-1.916259765625,-0.6445770263671875
334,1565109964263,0.174224853515625,-0.794281005859375,-0.0394134521484375
335,1565109964364,0.1356048583984375,-0.409088134765625,0.0813751220703125
336,1565109964464,-0.11553955078125,-0.4830474853515625,-0.0074920654296875
337,1565109964564,0.497039794921875,-0.89337158203125,0.952423095703125
338,1565109964664,0.316314697265625,-2.433746337890625,1.1843414306640625
339,1565109964764,-0.276611328125,-0.918182373046875,-0.2755889892578125
340,1565109964865,0.16864013671875,-0.7003326416015625,0.1581268310546875
341,1565109964965,0.03216552734375,-0.9388885498046876,-0.06463623046875
342,1565109965065,0.64825439453125,-1.0178985595703125,-0.178924560546875
343,1565109965165,0.2039794921875,-1.3078155517578125,-0.029693603515625
344,1565109965266,0.199249267578125,-1.2734222412109375,0.2718048095703125
345,1565109965366,0.0926971435546875,-1.3306121826171875,0.5943603515625
346,1565109965466,0.2819671630859375,-0.588623046875,-0.0343017578125
347,1565109965566,-0.2739410400390625,-0.098236083984375,0.0342559814453125
348,1565109965666,1.8207855224609373,-3.09417724609375,1.503631591796875
349,1565109965767,-0.4202423095703125,-1.3980255126953125,-0.4457550048828125
350,1565109965867,-0.57659912109375,-0.9120941162109376,-0.832763671875
351,1565109965967,1.251800537109375,-1.02294921875,-0.0883026123046875
352,1565109966067,-0.04168701171875,-0.8392486572265625,-0.0895843505859375
353,1565109966168,0.457305908203125,-1.0187835693359375,0.41949462890625
354,1565109966268,0.4103240966796875,-1.2345123291015625,0.4375
355,1565109966368,0.4421844482421875,-1.1076812744140625,0.380615234375
356,1565109966468,-0.044464111328125,-1.4845123291015625,0.175811767578125
357,1565109966569,0.2705230712890625,-0.7034759521484375,-0.0144195556640625
358,1565109966669,-0.1336822509765625,-0.2247314453125,-0.0135955810546875
359,1565109966769,0.1651153564453125,-1.473602294921875,1.014251708984375
360,1565109966869,-0.7117156982421875,0.043548583984375,-0.160186767578125
361,1565109966969,-0.353759765625,-0.6601715087890625,-0.076202392578125
362,1565109967070,1.01788330078125,-1.45465087890625,-0.1668701171875
363,1565109967170,-0.12725830078125,-0.897430419921875,-0.129241943359375
364,1565109967270,0.188568115234375,-0.904876708984375,0.176361083984375
365,1565109967370,0.8464813232421875,-0.9507904052734376,-0.0688018798828125
366,1565109967471,0.5766448974609375,-0.9904327392578124,0.0307159423828125
367,1565109967571,-0.3918609619140625,-1.93231201171875,-0.5099945068359375
368,1565109967671,0.2424163818359375,-0.8665771484375,-0.0734710693359375
369,1565109967771,0.0699920654296875,-0.4884033203125,0.0559234619140625
370,1565109967872,-0.18780517578125,-0.376373291015625,-0.0311126708984375
371,1565109967972,0.70318603515625,-0.7743377685546875,0.6151123046875
372,1565109968072,0.48175048828125,-2.771224975585937,1.5888824462890625
373,1565109968172,-0.29150390625,-0.8445587158203125,-0.3385009765625
374,1565109968272,0.276519775390625,-0.709869384765625,0.069610595703125
375,1565109968373,0.0411224365234375,-0.9328765869140624,-0.0515594482421875
376,1565109968473,0.6454010009765625,-1.031463623046875,-0.203277587890625
377,1565109968573,-0.00860595703125,-1.3920745849609375,0.1397247314453125
378,1565109968673,0.3625640869140625,-1.1529541015625,0.298919677734375
379,1565109968774,0.050323486328125,-1.349273681640625,0.556182861328125
380,1565109968874,0.2733154296875,-0.7146453857421875,0.0274810791015625
381,1565109968974,-0.2164459228515625,-0.2519989013671875,-0.0189971923828125
382,1565109969074,0.457244873046875,-1.9611053466796875,1.2037353515625
383,1565109969175,-0.4707794189453125,-0.2796630859375,-0.49029541015625
384,1565109969275,-0.190582275390625,-0.595611572265625,0.6529541015625
385,1565109969375,0.8004913330078125,-1.5257415771484375,-0.2016143798828125
386,1565109969475,-0.163055419921875,-0.8485107421875,-0.15069580078125
387,1565109969575,0.0677032470703125,-0.9003448486328125,0.1448974609375
388,1565109969676,0.7414703369140625,-0.8554534912109375,-0.2679443359375
389,1565109969776,0.6338348388671875,-0.923980712890625,-0.0832061767578125
390,1565109969876,-0.547454833984375,-1.9447479248046875,-0.6722564697265625
391,1565109969976,0.3551483154296875,-0.835296630859375,0.0107879638671875
392,1565109970077,0.119842529296875,-0.476776123046875,0.1100921630859375
393,1565109970177,-0.0217742919921875,-0.3638916015625,0.0793304443359375
394,1565109970277,0.5112152099609375,-0.7030181884765625,0.5389251708984375
395,1565109970377,1.13037109375,-0.595123291015625,-1.4153900146484375
396,1565109970477,-0.0005035400390625,-1.282135009765625,0.2529754638671875
397,1565109970578,0.035736083984375,-0.9037322998046876,0.0951385498046875
